final_train_loss,final_val_loss,final_train_acc,final_val_acc,loss_gap,acc_gap,overfit_score,val_loss_trend,train_loss_trend,loss_volatility,acc_volatility,best_val_acc,best_val_epoch,convergence_speed,train_val_loss_corr,gradient_norm_mean,gradient_norm_std,failure_mode
0.01411459594964981,0.25487861037254333,1.0,0.95,0.24076401442289352,0.050000000000000044,0.050000000000000044,-0.009793625184983898,-0.0022400351692781306,0.3007254590773585,0.08930245378796163,0.95,54,10,0.9756631254346195,0.12937548047908162,0.04101318093753187,0
0.19372674465179443,0.5726463198661804,0.92625,0.82,0.378919575214386,0.10625000000000007,0.10625000000000007,-0.005426540158011671,-0.011307737744215758,0.3415064773794988,0.13188348580085638,0.855,40,20,0.9539303477716823,0.38939194286379597,0.1593500364996466,0
1.6466407775878906,2.10421085357666,0.34625,0.275,0.45757007598876953,0.07124999999999998,0.07124999999999998,0.013837042721835028,-0.0005488690173986787,0.13979108019047282,0.04765197507802355,0.295,39,-1,-0.07986792932950271,0.3665208400540925,0.13858278585848294,0
0.006304535083472729,1.200822114944458,1.0,0.775,1.1945175798609853,0.22499999999999998,0.22499999999999998,0.028880008422967163,-0.003772975693485053,0.2917063831426682,0.07194505729958989,0.825,23,9,0.4785461846348391,0.2526456055906786,0.3671409035749765,0
0.26245718240737914,0.708422064781189,0.90625,0.78,0.4459648823738098,0.12624999999999997,0.12624999999999997,0.01059459592356826,-0.0034348789345134394,0.31281171043452327,0.14363700823970965,0.855,38,21,0.9446654440468836,0.431897041163745,0.14928267904094614,0
1.3737423896789551,1.861655592918396,0.51125,0.345,0.4879132032394409,0.16625,0.16625,-0.005895907951123775,-0.014324654030077339,0.09973001787817627,0.05920202268168736,0.37,34,-1,0.6789778002250644,0.5123339120073069,0.13977358614560972,0
0.002004440641030669,1.1806130409240723,1.0,0.85,1.1786086002830416,0.15000000000000002,0.15000000000000002,0.020794324441389612,-0.0002511978410466601,0.20535811362589435,0.05519069501237264,0.875,18,6,0.17517316432844318,0.09238475052120092,0.06523316623770961,0
0.09851943790912628,0.5846388936042786,0.97,0.84,0.4861194556951523,0.13,0.13,-0.012545157923842908,-0.0031753825852365116,0.26107390129396113,0.08755977234809609,0.855,36,17,0.8958427513362212,0.46564504368996434,0.1619031195121194,0
1.7052404165267945,2.0464234352111816,0.3475,0.235,0.34118301868438716,0.11249999999999999,0.11249999999999999,-0.0022527001120827782,-0.006015122037945379,0.06988427162184525,0.05042943449405569,0.29,34,-1,0.6611515926834106,0.2550754997337084,0.10267651003248826,0
0.002441385295242071,1.8293269872665405,1.0,0.775,1.8268856019712985,0.22499999999999998,0.22499999999999998,0.014288658084291408,-0.0003454198778578729,0.39717635859146583,0.038027152790143355,0.825,13,6,-0.3005435892753306,0.1612439953765962,0.2823146690643443,0
0.28848908364772796,0.8478846549987793,0.89375,0.765,0.5593955713510513,0.12875000000000003,0.12875000000000003,0.025527638738805605,-0.004278465249321657,0.250394318641909,0.08924956232385681,0.83,33,18,0.9275541314462418,0.5300777121643477,0.2004336521842253,0
1.5330818796157837,2.19870662689209,0.4575,0.27,0.6656247472763062,0.1875,0.1875,0.009356937986431715,0.0022719048008774485,0.0903042271204348,0.06214998010808082,0.335,42,-1,0.1950891015734554,0.3812717940199676,0.14717092321539268,0
0.002253060694783926,1.0060399770736694,1.0,0.775,1.0037869163788855,0.22499999999999998,0.22499999999999998,0.007613070444627258,-0.0006674055503963519,0.19852004078769178,0.035344827586206884,0.875,3,4,0.03884687356474689,0.15096927692665585,0.09738328980416512,0
0.1199196994304657,0.9004360437393188,0.9575,0.815,0.7805163443088532,0.14250000000000007,0.14250000000000007,0.027335476514064903,-0.009508843032699641,0.24365995304327517,0.1194016575676568,0.84,50,20,0.7758742626660722,0.4532966372306548,0.170076569291511,0
1.1231889724731445,2.0534591674804688,0.60625,0.345,0.9302701950073242,0.26125,0.26125,0.020213885018319815,-0.012883287949995551,0.12288302593921656,0.07038913005308156,0.405,34,-1,0.4894348052289999,0.556969024477574,0.18036964024436042,0
0.004188154824078083,0.6991849541664124,1.0,0.825,0.6949967993423343,0.17500000000000004,0.17500000000000004,0.008074209906838159,-0.0005939546154078207,0.2013789977056155,0.033098663748709144,0.875,23,6,0.7001672296013545,0.18287954501547143,0.17853390231115226,0
0.1258545032143593,0.9193580746650696,0.95375,0.81,0.7935035714507103,0.14374999999999993,0.14374999999999993,0.020037381576769275,-0.00400625798196503,0.24776905309653982,0.1108843899883965,0.84,37,13,0.9089617472046231,0.4302506290283739,0.14385603869555644,0
1.318832335472107,1.8792614936828613,0.54375,0.35,0.5604291582107543,0.19374999999999998,0.19374999999999998,0.006881963845455284,-0.019586605881199683,0.1123184367957627,0.06574382100243338,0.385,22,-1,0.6832188946459972,0.548672026330496,0.1316836969969826,0
0.0084006916731596,0.970541775226593,1.0,0.825,0.9621410835534334,0.17500000000000004,0.17500000000000004,0.014350780934998482,-0.0014410522343082854,0.2516540749791942,0.05352984415142671,0.875,20,9,0.46683846692582187,0.09171170865903894,0.04999509136978657,0
0.1108111035823822,1.0135794878005981,0.96,0.745,0.9027683842182159,0.21499999999999997,0.21499999999999997,0.016315143758600395,-0.010929541669785981,0.2313719549511593,0.09965037622928921,0.845,37,13,0.7451799985517773,0.46467776951988826,0.16855898910113254,0
